id_empleado,nombre,apellidos,dni,cargo,id_tienda,fecha_ingreso
2725,Empleado_2725,Apellido_2725,10002725,Vendedor,9,2025-02-09
2726,Empleado_2726,Apellido_2726,10002726,Cajero,8,2024-04-07
2727,Empleado_2727,Apellido_2727,10002727,Vendedor,3,2024-12-26
2728,Empleado_2728,Apellido_2728,10002728,Cajero,6,2025-07-18
2729,Empleado_2729,Apellido_2729,10002729,Vendedor,7,2023-04-05
2730,Empleado_2730,Apellido_2730,10002730,Cajero,6,2023-09-04
2731,Empleado_2731,Apellido_2731,10002731,Vendedor,14,2024-09-12
2732,Empleado_2732,Apellido_2732,10002732,Cajero,11,2025-08-19
2733,Empleado_2733,Apellido_2733,10002733,Vendedor,10,2024-10-05
2734,Empleado_2734,Apellido_2734,10002734,Cajero,2,2020-12-19
2735,Empleado_2735,Apellido_2735,10002735,Vendedor,4,2023-02-03
2736,Empleado_2736,Apellido_2736,10002736,Cajero,4,2022-12-04
2737,Empleado_2737,Apellido_2737,10002737,Vendedor,1,2023-12-26
2738,Empleado_2738,Apellido_2738,10002738,Cajero,9,2021-06-01
2739,Empleado_2739,Apellido_2739,10002739,Vendedor,9,2022-10-24
2740,Empleado_2740,Apellido_2740,10002740,Cajero,4,2021-11-13
2741,Empleado_2741,Apellido_2741,10002741,Vendedor,5,2022-09-26
2742,Empleado_2742,Apellido_2742,10002742,Cajero,12,2025-02-25
2743,Empleado_2743,Apellido_2743,10002743,Vendedor,8,2023-11-16
2744,Empleado_2744,Apellido_2744,10002744,Cajero,10,2020-09-08
2745,Empleado_2745,Apellido_2745,10002745,Vendedor,9,2021-09-04
2746,Empleado_2746,Apellido_2746,10002746,Cajero,11,2021-04-27
2747,Empleado_2747,Apellido_2747,10002747,Vendedor,12,2021-02-25
2748,Empleado_2748,Apellido_2748,10002748,Cajero,12,2022-10-11
2749,Empleado_2749,Apellido_2749,10002749,Vendedor,1,2024-01-23
2750,Empleado_2750,Apellido_2750,10002750,Cajero,13,2020-11-03
2751,Empleado_2751,Apellido_2751,10002751,Vendedor,8,2021-09-30
2752,Empleado_2752,Apellido_2752,10002752,Cajero,12,2023-04-01
2753,Empleado_2753,Apellido_2753,10002753,Vendedor,14,2024-09-24
2754,Empleado_2754,Apellido_2754,10002754,Cajero,10,2023-11-21
2755,Empleado_2755,Apellido_2755,10002755,Vendedor,2,2025-06-14
2756,Empleado_2756,Apellido_2756,10002756,Cajero,11,2024-11-05
2757,Empleado_2757,Apellido_2757,10002757,Vendedor,3,2025-02-21
2758,Empleado_2758,Apellido_2758,10002758,Cajero,11,2022-08-04
2759,Empleado_2759,Apellido_2759,10002759,Vendedor,10,2025-03-03
2760,Empleado_2760,Apellido_2760,10002760,Cajero,4,2022-10-23
2761,Empleado_2761,Apellido_2761,10002761,Vendedor,11,2022-02-03
2762,Empleado_2762,Apellido_2762,10002762,Cajero,1,2025-04-21
2763,Empleado_2763,Apellido_2763,10002763,Vendedor,9,2024-09-03
2764,Empleado_2764,Apellido_2764,10002764,Cajero,7,2024-06-01
2765,Empleado_2765,Apellido_2765,10002765,Vendedor,7,2023-09-11
2766,Empleado_2766,Apellido_2766,10002766,Cajero,7,2024-08-23
2767,Empleado_2767,Apellido_2767,10002767,Vendedor,2,2021-08-06
2768,Empleado_2768,Apellido_2768,10002768,Cajero,10,2021-05-26
2769,Empleado_2769,Apellido_2769,10002769,Vendedor,15,2025-05-21
2770,Empleado_2770,Apellido_2770,10002770,Cajero,2,2022-04-15
2771,Empleado_2771,Apellido_2771,10002771,Vendedor,2,2023-06-14
2772,Empleado_2772,Apellido_2772,10002772,Cajero,2,2021-03-12
2773,Empleado_2773,Apellido_2773,10002773,Vendedor,6,2024-08-04
2774,Empleado_2774,Apellido_2774,10002774,Cajero,14,2023-08-13
2775,Empleado_2775,Apellido_2775,10002775,Vendedor,9,2022-06-01
2776,Empleado_2776,Apellido_2776,10002776,Cajero,5,2024-10-03
2777,Empleado_2777,Apellido_2777,10002777,Vendedor,9,2022-04-05
2778,Empleado_2778,Apellido_2778,10002778,Cajero,10,2021-02-10
2779,Empleado_2779,Apellido_2779,10002779,Vendedor,10,2024-12-05
2780,Empleado_2780,Apellido_2780,10002780,Cajero,9,2023-04-08
2781,Empleado_2781,Apellido_2781,10002781,Vendedor,7,2024-01-04
2782,Empleado_2782,Apellido_2782,10002782,Cajero,8,2024-11-05
2783,Empleado_2783,Apellido_2783,10002783,Vendedor,3,2024-02-07
2784,Empleado_2784,Apellido_2784,10002784,Cajero,5,2021-10-16
2785,Empleado_2785,Apellido_2785,10002785,Vendedor,6,2024-05-26
2786,Empleado_2786,Apellido_2786,10002786,Cajero,1,2024-10-07
2787,Empleado_2787,Apellido_2787,10002787,Vendedor,1,2020-11-24
2788,Empleado_2788,Apellido_2788,10002788,Cajero,14,2021-02-07
2789,Empleado_2789,Apellido_2789,10002789,Vendedor,6,2021-03-25
2790,Empleado_2790,Apellido_2790,10002790,Cajero,13,2024-12-28
2791,Empleado_2791,Apellido_2791,10002791,Vendedor,11,2025-07-08
2792,Empleado_2792,Apellido_2792,10002792,Cajero,5,2022-09-28
2793,Empleado_2793,Apellido_2793,10002793,Vendedor,2,2025-08-22
2794,Empleado_2794,Apellido_2794,10002794,Cajero,7,2021-05-14
2795,Empleado_2795,Apellido_2795,10002795,Vendedor,3,2023-02-22
2796,Empleado_2796,Apellido_2796,10002796,Cajero,6,2021-09-27
2797,Empleado_2797,Apellido_2797,10002797,Vendedor,8,2025-03-27
2798,Empleado_2798,Apellido_2798,10002798,Cajero,8,2024-09-16
2799,Empleado_2799,Apellido_2799,10002799,Vendedor,5,2021-04-08
2800,Empleado_2800,Apellido_2800,10002800,Cajero,4,2022-12-14
2801,Empleado_2801,Apellido_2801,10002801,Vendedor,10,2025-05-15
2802,Empleado_2802,Apellido_2802,10002802,Cajero,14,2025-09-05
2803,Empleado_2803,Apellido_2803,10002803,Vendedor,14,2023-07-28
2804,Empleado_2804,Apellido_2804,10002804,Cajero,4,2023-10-14
2805,Empleado_2805,Apellido_2805,10002805,Vendedor,5,2021-07-01
2806,Empleado_2806,Apellido_2806,10002806,Cajero,2,2021-06-08
2807,Empleado_2807,Apellido_2807,10002807,Vendedor,12,2021-04-04
2808,Empleado_2808,Apellido_2808,10002808,Cajero,13,2025-07-17
2809,Empleado_2809,Apellido_2809,10002809,Vendedor,2,2022-11-11
2810,Empleado_2810,Apellido_2810,10002810,Cajero,12,2022-11-05
2811,Empleado_2811,Apellido_2811,10002811,Vendedor,12,2025-02-23
2812,Empleado_2812,Apellido_2812,10002812,Cajero,15,2023-11-27
2813,Empleado_2813,Apellido_2813,10002813,Vendedor,6,2022-12-18
2814,Empleado_2814,Apellido_2814,10002814,Cajero,7,2022-01-23
2815,Empleado_2815,Apellido_2815,10002815,Vendedor,15,2020-09-24
2816,Empleado_2816,Apellido_2816,10002816,Cajero,5,2020-09-09
2817,Empleado_2817,Apellido_2817,10002817,Vendedor,15,2022-07-11
2818,Empleado_2818,Apellido_2818,10002818,Cajero,4,2024-01-20
2819,Empleado_2819,Apellido_2819,10002819,Vendedor,7,2020-12-01
2820,Empleado_2820,Apellido_2820,10002820,Cajero,13,2022-06-26
2821,Empleado_2821,Apellido_2821,10002821,Vendedor,10,2021-04-18
2822,Empleado_2822,Apellido_2822,10002822,Cajero,3,2025-06-25
2823,Empleado_2823,Apellido_2823,10002823,Vendedor,6,2021-06-08
2824,Empleado_2824,Apellido_2824,10002824,Cajero,10,2023-12-11
2825,Empleado_2825,Apellido_2825,10002825,Vendedor,11,2025-03-19
2826,Empleado_2826,Apellido_2826,10002826,Cajero,4,2021-02-21
2827,Empleado_2827,Apellido_2827,10002827,Vendedor,1,2023-04-28
2828,Empleado_2828,Apellido_2828,10002828,Cajero,9,2022-10-15
2829,Empleado_2829,Apellido_2829,10002829,Vendedor,1,2025-01-04
2830,Empleado_2830,Apellido_2830,10002830,Cajero,7,2023-01-24
2831,Empleado_2831,Apellido_2831,10002831,Vendedor,14,2024-02-20
2832,Empleado_2832,Apellido_2832,10002832,Cajero,7,2021-01-10
2833,Empleado_2833,Apellido_2833,10002833,Vendedor,6,2022-09-02
2834,Empleado_2834,Apellido_2834,10002834,Cajero,6,2023-08-11
2835,Empleado_2835,Apellido_2835,10002835,Vendedor,1,2025-07-17
2836,Empleado_2836,Apellido_2836,10002836,Cajero,14,2023-06-04
2837,Empleado_2837,Apellido_2837,10002837,Vendedor,12,2023-08-20
2838,Empleado_2838,Apellido_2838,10002838,Cajero,10,2024-05-18
2839,Empleado_2839,Apellido_2839,10002839,Vendedor,11,2020-11-24
2840,Empleado_2840,Apellido_2840,10002840,Cajero,11,2021-07-29
2841,Empleado_2841,Apellido_2841,10002841,Vendedor,4,2023-11-17
2842,Empleado_2842,Apellido_2842,10002842,Cajero,2,2024-04-24
2843,Empleado_2843,Apellido_2843,10002843,Vendedor,8,2021-03-10
2844,Empleado_2844,Apellido_2844,10002844,Cajero,1,2024-12-20
2845,Empleado_2845,Apellido_2845,10002845,Vendedor,8,2021-05-03
2846,Empleado_2846,Apellido_2846,10002846,Cajero,13,2022-06-14
2847,Empleado_2847,Apellido_2847,10002847,Vendedor,11,2024-07-12
2848,Empleado_2848,Apellido_2848,10002848,Cajero,9,2024-06-11
2849,Empleado_2849,Apellido_2849,10002849,Vendedor,14,2021-06-05
2850,Empleado_2850,Apellido_2850,10002850,Cajero,6,2023-12-24
2851,Empleado_2851,Apellido_2851,10002851,Vendedor,9,2022-09-04
2852,Empleado_2852,Apellido_2852,10002852,Cajero,7,2025-03-05
2853,Empleado_2853,Apellido_2853,10002853,Vendedor,7,2022-02-22
2854,Empleado_2854,Apellido_2854,10002854,Cajero,6,2023-12-20
2855,Empleado_2855,Apellido_2855,10002855,Vendedor,14,2023-02-25
2856,Empleado_2856,Apellido_2856,10002856,Cajero,6,2024-07-28
2857,Empleado_2857,Apellido_2857,10002857,Vendedor,13,2024-07-09
2858,Empleado_2858,Apellido_2858,10002858,Cajero,11,2023-03-30
2859,Empleado_2859,Apellido_2859,10002859,Vendedor,7,2022-12-23
2860,Empleado_2860,Apellido_2860,10002860,Cajero,4,2021-07-10
2861,Empleado_2861,Apellido_2861,10002861,Vendedor,12,2020-09-18
2862,Empleado_2862,Apellido_2862,10002862,Cajero,4,2022-01-19
2863,Empleado_2863,Apellido_2863,10002863,Vendedor,7,2024-12-24
2864,Empleado_2864,Apellido_2864,10002864,Cajero,11,2023-11-20
2865,Empleado_2865,Apellido_2865,10002865,Vendedor,3,2023-03-31
2866,Empleado_2866,Apellido_2866,10002866,Cajero,4,2021-02-20
2867,Empleado_2867,Apellido_2867,10002867,Vendedor,3,2020-10-08
2868,Empleado_2868,Apellido_2868,10002868,Cajero,8,2023-07-12
2869,Empleado_2869,Apellido_2869,10002869,Vendedor,11,2021-04-04
2870,Empleado_2870,Apellido_2870,10002870,Cajero,13,2024-11-16
2871,Empleado_2871,Apellido_2871,10002871,Vendedor,6,2022-09-09
2872,Empleado_2872,Apellido_2872,10002872,Cajero,11,2022-12-27
2873,Empleado_2873,Apellido_2873,10002873,Vendedor,13,2020-12-07
2874,Empleado_2874,Apellido_2874,10002874,Cajero,4,2020-10-16
2875,Empleado_2875,Apellido_2875,10002875,Vendedor,9,2024-06-25
2876,Empleado_2876,Apellido_2876,10002876,Cajero,8,2024-08-25
2877,Empleado_2877,Apellido_2877,10002877,Vendedor,7,2025-01-19
2878,Empleado_2878,Apellido_2878,10002878,Cajero,14,2022-02-05
2879,Empleado_2879,Apellido_2879,10002879,Vendedor,12,2023-03-18
2880,Empleado_2880,Apellido_2880,10002880,Cajero,2,2024-02-28
2881,Empleado_2881,Apellido_2881,10002881,Vendedor,2,2024-08-21
2882,Empleado_2882,Apellido_2882,10002882,Cajero,10,2025-05-24
2883,Empleado_2883,Apellido_2883,10002883,Vendedor,13,2023-12-14
2884,Empleado_2884,Apellido_2884,10002884,Cajero,3,2023-07-20
2885,Empleado_2885,Apellido_2885,10002885,Vendedor,6,2024-03-11
2886,Empleado_2886,Apellido_2886,10002886,Cajero,6,2021-06-04
2887,Empleado_2887,Apellido_2887,10002887,Vendedor,5,2022-03-07
2888,Empleado_2888,Apellido_2888,10002888,Cajero,4,2022-04-23
2889,Empleado_2889,Apellido_2889,10002889,Vendedor,4,2022-05-29
2890,Empleado_2890,Apellido_2890,10002890,Cajero,11,2023-07-26
2891,Empleado_2891,Apellido_2891,10002891,Vendedor,15,2023-09-15
2892,Empleado_2892,Apellido_2892,10002892,Cajero,12,2021-03-06
2893,Empleado_2893,Apellido_2893,10002893,Vendedor,8,2024-03-03
2894,Empleado_2894,Apellido_2894,10002894,Cajero,6,2021-05-24
2895,Empleado_2895,Apellido_2895,10002895,Vendedor,1,2022-07-18
2896,Empleado_2896,Apellido_2896,10002896,Cajero,15,2023-10-01
2897,Empleado_2897,Apellido_2897,10002897,Vendedor,4,2022-10-12
2898,Empleado_2898,Apellido_2898,10002898,Cajero,7,2021-05-02
2899,Empleado_2899,Apellido_2899,10002899,Vendedor,6,2023-07-11
2900,Empleado_2900,Apellido_2900,10002900,Cajero,4,2021-03-07
2901,Empleado_2901,Apellido_2901,10002901,Vendedor,6,2020-12-15
2902,Empleado_2902,Apellido_2902,10002902,Cajero,4,2023-10-03
2903,Empleado_2903,Apellido_2903,10002903,Vendedor,9,2024-09-03
2904,Empleado_2904,Apellido_2904,10002904,Cajero,14,2023-11-28
2905,Empleado_2905,Apellido_2905,10002905,Vendedor,8,2021-05-22
2906,Empleado_2906,Apellido_2906,10002906,Cajero,9,2021-03-10
2907,Empleado_2907,Apellido_2907,10002907,Vendedor,3,2024-09-17
2908,Empleado_2908,Apellido_2908,10002908,Cajero,12,2024-01-30
2909,Empleado_2909,Apellido_2909,10002909,Vendedor,7,2025-04-22
2910,Empleado_2910,Apellido_2910,10002910,Cajero,7,2022-02-08
2911,Empleado_2911,Apellido_2911,10002911,Vendedor,6,2023-08-05
2912,Empleado_2912,Apellido_2912,10002912,Cajero,4,2025-02-26
2913,Empleado_2913,Apellido_2913,10002913,Vendedor,1,2025-05-28
2914,Empleado_2914,Apellido_2914,10002914,Cajero,6,2022-04-09
2915,Empleado_2915,Apellido_2915,10002915,Vendedor,8,2022-11-08
2916,Empleado_2916,Apellido_2916,10002916,Cajero,4,2023-02-08
2917,Empleado_2917,Apellido_2917,10002917,Vendedor,9,2022-09-01
2918,Empleado_2918,Apellido_2918,10002918,Cajero,7,2021-09-11
2919,Empleado_2919,Apellido_2919,10002919,Vendedor,10,2022-11-02
2920,Empleado_2920,Apellido_2920,10002920,Cajero,3,2023-02-12
2921,Empleado_2921,Apellido_2921,10002921,Vendedor,5,2022-04-23
2922,Empleado_2922,Apellido_2922,10002922,Cajero,5,2021-01-02
2923,Empleado_2923,Apellido_2923,10002923,Vendedor,2,2020-10-29
2924,Empleado_2924,Apellido_2924,10002924,Cajero,3,2022-01-29
2925,Empleado_2925,Apellido_2925,10002925,Vendedor,9,2023-06-09
2926,Empleado_2926,Apellido_2926,10002926,Cajero,2,2021-01-16
2927,Empleado_2927,Apellido_2927,10002927,Vendedor,12,2021-12-01
2928,Empleado_2928,Apellido_2928,10002928,Cajero,9,2023-06-09
2929,Empleado_2929,Apellido_2929,10002929,Vendedor,6,2023-10-03
2930,Empleado_2930,Apellido_2930,10002930,Cajero,7,2021-09-15
2931,Empleado_2931,Apellido_2931,10002931,Vendedor,9,2024-07-18
2932,Empleado_2932,Apellido_2932,10002932,Cajero,7,2023-06-29
2933,Empleado_2933,Apellido_2933,10002933,Vendedor,15,2024-10-14
2934,Empleado_2934,Apellido_2934,10002934,Cajero,4,2021-05-17
2935,Empleado_2935,Apellido_2935,10002935,Vendedor,14,2022-11-13
2936,Empleado_2936,Apellido_2936,10002936,Cajero,10,2023-06-13
2937,Empleado_2937,Apellido_2937,10002937,Vendedor,14,2022-02-04
2938,Empleado_2938,Apellido_2938,10002938,Cajero,1,2022-10-07
2939,Empleado_2939,Apellido_2939,10002939,Vendedor,3,2024-02-24
2940,Empleado_2940,Apellido_2940,10002940,Cajero,9,2021-08-02
2941,Empleado_2941,Apellido_2941,10002941,Vendedor,10,2025-05-16
2942,Empleado_2942,Apellido_2942,10002942,Cajero,6,2022-11-11
2943,Empleado_2943,Apellido_2943,10002943,Vendedor,3,2021-06-16
2944,Empleado_2944,Apellido_2944,10002944,Cajero,7,2021-04-29
2945,Empleado_2945,Apellido_2945,10002945,Vendedor,2,2021-03-13
2946,Empleado_2946,Apellido_2946,10002946,Cajero,8,2021-02-20
2947,Empleado_2947,Apellido_2947,10002947,Vendedor,6,2022-07-02
2948,Empleado_2948,Apellido_2948,10002948,Cajero,12,2023-12-23
2949,Empleado_2949,Apellido_2949,10002949,Vendedor,6,2025-03-22
2950,Empleado_2950,Apellido_2950,10002950,Cajero,6,2024-12-04
2951,Empleado_2951,Apellido_2951,10002951,Vendedor,13,2022-11-01
2952,Empleado_2952,Apellido_2952,10002952,Cajero,4,2022-08-28
2953,Empleado_2953,Apellido_2953,10002953,Vendedor,8,2022-07-17
2954,Empleado_2954,Apellido_2954,10002954,Cajero,4,2020-12-31
2955,Empleado_2955,Apellido_2955,10002955,Vendedor,2,2021-02-15
2956,Empleado_2956,Apellido_2956,10002956,Cajero,5,2023-03-03
2957,Empleado_2957,Apellido_2957,10002957,Vendedor,15,2024-01-20
2958,Empleado_2958,Apellido_2958,10002958,Cajero,6,2025-06-26
2959,Empleado_2959,Apellido_2959,10002959,Vendedor,11,2024-09-13
2960,Empleado_2960,Apellido_2960,10002960,Cajero,9,2024-09-22
2961,Empleado_2961,Apellido_2961,10002961,Vendedor,4,2022-08-08
2962,Empleado_2962,Apellido_2962,10002962,Cajero,8,2023-10-19
2963,Empleado_2963,Apellido_2963,10002963,Vendedor,6,2022-06-07
2964,Empleado_2964,Apellido_2964,10002964,Cajero,6,2022-11-12
2965,Empleado_2965,Apellido_2965,10002965,Vendedor,12,2025-07-02
2966,Empleado_2966,Apellido_2966,10002966,Cajero,5,2024-08-31
2967,Empleado_2967,Apellido_2967,10002967,Vendedor,4,2023-02-12
2968,Empleado_2968,Apellido_2968,10002968,Cajero,13,2022-06-08
2969,Empleado_2969,Apellido_2969,10002969,Vendedor,3,2021-01-09
2970,Empleado_2970,Apellido_2970,10002970,Cajero,10,2023-09-21
2971,Empleado_2971,Apellido_2971,10002971,Vendedor,4,2022-02-28
2972,Empleado_2972,Apellido_2972,10002972,Cajero,3,2023-01-30
2973,Empleado_2973,Apellido_2973,10002973,Vendedor,3,2023-05-15
2974,Empleado_2974,Apellido_2974,10002974,Cajero,13,2021-09-27
2975,Empleado_2975,Apellido_2975,10002975,Vendedor,5,2021-01-28
2976,Empleado_2976,Apellido_2976,10002976,Cajero,10,2024-01-09
2977,Empleado_2977,Apellido_2977,10002977,Vendedor,2,2024-11-19
2978,Empleado_2978,Apellido_2978,10002978,Cajero,13,2022-09-06
2979,Empleado_2979,Apellido_2979,10002979,Vendedor,8,2025-02-23
2980,Empleado_2980,Apellido_2980,10002980,Cajero,10,2025-08-02
2981,Empleado_2981,Apellido_2981,10002981,Vendedor,8,2022-05-02
2982,Empleado_2982,Apellido_2982,10002982,Cajero,13,2023-12-01
2983,Empleado_2983,Apellido_2983,10002983,Vendedor,7,2020-10-28
2984,Empleado_2984,Apellido_2984,10002984,Cajero,7,2024-03-16
2985,Empleado_2985,Apellido_2985,10002985,Vendedor,4,2023-09-14
2986,Empleado_2986,Apellido_2986,10002986,Cajero,1,2021-05-06
2987,Empleado_2987,Apellido_2987,10002987,Vendedor,9,2022-04-05
2988,Empleado_2988,Apellido_2988,10002988,Cajero,5,2023-02-18
2989,Empleado_2989,Apellido_2989,10002989,Vendedor,15,2021-01-21
2990,Empleado_2990,Apellido_2990,10002990,Cajero,2,2024-06-13
2991,Empleado_2991,Apellido_2991,10002991,Vendedor,11,2023-02-23
2992,Empleado_2992,Apellido_2992,10002992,Cajero,6,2021-07-21
2993,Empleado_2993,Apellido_2993,10002993,Vendedor,3,2021-05-21
2994,Empleado_2994,Apellido_2994,10002994,Cajero,7,2021-12-29
2995,Empleado_2995,Apellido_2995,10002995,Vendedor,13,2022-06-09
2996,Empleado_2996,Apellido_2996,10002996,Cajero,9,2021-02-16
2997,Empleado_2997,Apellido_2997,10002997,Vendedor,13,2025-05-05
2998,Empleado_2998,Apellido_2998,10002998,Cajero,5,2023-10-16
2999,Empleado_2999,Apellido_2999,10002999,Vendedor,13,2023-07-26
3000,Empleado_3000,Apellido_3000,10003000,Cajero,10,2021-11-22
3001,Empleado_3001,Apellido_3001,10003001,Vendedor,1,2020-11-17
3002,Empleado_3002,Apellido_3002,10003002,Cajero,7,2021-08-04
3003,Empleado_3003,Apellido_3003,10003003,Vendedor,1,2024-07-31
3004,Empleado_3004,Apellido_3004,10003004,Cajero,7,2021-10-07
3005,Empleado_3005,Apellido_3005,10003005,Vendedor,8,2024-12-04
3006,Empleado_3006,Apellido_3006,10003006,Cajero,5,2025-03-20
3007,Empleado_3007,Apellido_3007,10003007,Vendedor,6,2023-01-12
3008,Empleado_3008,Apellido_3008,10003008,Cajero,1,2022-02-19
3009,Empleado_3009,Apellido_3009,10003009,Vendedor,14,2022-07-06
3010,Empleado_3010,Apellido_3010,10003010,Cajero,7,2025-02-09
3011,Empleado_3011,Apellido_3011,10003011,Vendedor,5,2021-09-04
3012,Empleado_3012,Apellido_3012,10003012,Cajero,10,2022-08-19
3013,Empleado_3013,Apellido_3013,10003013,Vendedor,11,2021-11-09
3014,Empleado_3014,Apellido_3014,10003014,Cajero,6,2024-07-04
3015,Empleado_3015,Apellido_3015,10003015,Vendedor,9,2025-05-11
3016,Empleado_3016,Apellido_3016,10003016,Cajero,4,2021-10-07
3017,Empleado_3017,Apellido_3017,10003017,Vendedor,6,2022-04-13
3018,Empleado_3018,Apellido_3018,10003018,Cajero,5,2023-08-14
3019,Empleado_3019,Apellido_3019,10003019,Vendedor,13,2022-08-08
3020,Empleado_3020,Apellido_3020,10003020,Cajero,11,2021-07-16
3021,Empleado_3021,Apellido_3021,10003021,Vendedor,15,2021-04-12
3022,Empleado_3022,Apellido_3022,10003022,Cajero,9,2023-06-19
3023,Empleado_3023,Apellido_3023,10003023,Vendedor,14,2023-08-02
3024,Empleado_3024,Apellido_3024,10003024,Cajero,4,2020-12-19
3025,Empleado_3025,Apellido_3025,10003025,Vendedor,5,2022-03-26
3026,Empleado_3026,Apellido_3026,10003026,Cajero,12,2022-05-09
3027,Empleado_3027,Apellido_3027,10003027,Vendedor,12,2025-03-04
3028,Empleado_3028,Apellido_3028,10003028,Cajero,11,2023-06-28
3029,Empleado_3029,Apellido_3029,10003029,Vendedor,3,2022-03-15
3030,Empleado_3030,Apellido_3030,10003030,Cajero,12,2022-11-30
3031,Empleado_3031,Apellido_3031,10003031,Vendedor,3,2023-04-03
3032,Empleado_3032,Apellido_3032,10003032,Cajero,1,2025-08-24
3033,Empleado_3033,Apellido_3033,10003033,Vendedor,15,2023-05-18
3034,Empleado_3034,Apellido_3034,10003034,Cajero,4,2025-05-25
3035,Empleado_3035,Apellido_3035,10003035,Vendedor,10,2025-06-25
3036,Empleado_3036,Apellido_3036,10003036,Cajero,13,2021-03-19
3037,Empleado_3037,Apellido_3037,10003037,Vendedor,10,2021-01-06
3038,Empleado_3038,Apellido_3038,10003038,Cajero,5,2025-01-22
3039,Empleado_3039,Apellido_3039,10003039,Vendedor,4,2021-08-31
3040,Empleado_3040,Apellido_3040,10003040,Cajero,11,2025-05-30
3041,Empleado_3041,Apellido_3041,10003041,Vendedor,9,2024-08-02
3042,Empleado_3042,Apellido_3042,10003042,Cajero,7,2023-09-09
3043,Empleado_3043,Apellido_3043,10003043,Vendedor,2,2021-11-15
3044,Empleado_3044,Apellido_3044,10003044,Cajero,11,2021-01-24
3045,Empleado_3045,Apellido_3045,10003045,Vendedor,3,2024-07-16
3046,Empleado_3046,Apellido_3046,10003046,Cajero,3,2021-01-04
3047,Empleado_3047,Apellido_3047,10003047,Vendedor,3,2021-12-15
3048,Empleado_3048,Apellido_3048,10003048,Cajero,7,2023-06-11
3049,Empleado_3049,Apellido_3049,10003049,Vendedor,3,2023-02-21
3050,Empleado_3050,Apellido_3050,10003050,Cajero,6,2022-12-20
3051,Empleado_3051,Apellido_3051,10003051,Vendedor,10,2023-02-07
3052,Empleado_3052,Apellido_3052,10003052,Cajero,1,2025-05-05
3053,Empleado_3053,Apellido_3053,10003053,Vendedor,7,2023-11-12
3054,Empleado_3054,Apellido_3054,10003054,Cajero,11,2023-04-26
3055,Empleado_3055,Apellido_3055,10003055,Vendedor,4,2023-09-03
3056,Empleado_3056,Apellido_3056,10003056,Cajero,11,2021-09-06
3057,Empleado_3057,Apellido_3057,10003057,Vendedor,5,2022-03-11
3058,Empleado_3058,Apellido_3058,10003058,Cajero,8,2022-01-31
3059,Empleado_3059,Apellido_3059,10003059,Vendedor,15,2025-03-13
3060,Empleado_3060,Apellido_3060,10003060,Cajero,5,2025-01-05
3061,Empleado_3061,Apellido_3061,10003061,Vendedor,7,2022-06-27
3062,Empleado_3062,Apellido_3062,10003062,Cajero,11,2025-03-28
3063,Empleado_3063,Apellido_3063,10003063,Vendedor,4,2023-05-02
